CustomerID,frequency,monetary,recency,R,F,M,RFM_Score,Segment
12850.0,1,330.0,446,1,1,2,112,Needs Attention
12851.0,2,280.76,97,3,2,1,321,Promising
12852.0,1,311.55,295,2,1,2,212,Needs Attention
12853.0,11,3907.5,135,3,5,5,355,Loyal Customer
12854.0,7,2970.9700000000003,79,3,4,5,345,Loyal Customer
12855.0,4,612.84,373,2,3,3,233,Loyal Customer
12856.0,6,2170.78,8,5,4,4,544,Champion
12857.0,6,3688.0,211,2,4,5,245,Loyal Customer
12858.0,1,147.27,383,2,1,1,211,Needs Attention
12859.0,1,575.1,459,1,1,2,112,Needs Attention
12860.0,1,54.22,693,1,1,1,111,Lost
12861.0,1,68.25,620,1,1,1,111,Lost
12862.0,2,984.62,426,1,2,3,123,Needs Attention
12863.0,6,2792.5499999999997,52,4,4,4,444,Champion
12864.0,2,299.57,138,3,2,2,322,Promising
12865.0,4,3323.47,26,4,3,5,435,Loyal Customer
12866.0,3,1227.35,283,2,3,4,234,Loyal Customer
12867.0,13,7829.26,26,4,5,5,455,Champion
12868.0,8,2043.76,186,3,4,4,344,Loyal Customer
12869.0,1,337.66999999999996,682,1,1,2,112,Needs Attention
12870.0,3,1676.95,375,2,3,4,234,Loyal Customer
12871.0,3,744.02,84,3,3,3,333,Loyal Customer
12872.0,12,3283.96,327,2,5,5,255,Loyal Customer
12873.0,3,2027.3,282,2,3,4,234,Loyal Customer
12874.0,2,948.42,385,2,2,3,223,Needs Attention
12875.0,5,1356.99,143,3,4,4,344,Loyal Customer
12876.0,4,4081.79,58,4,3,5,435,Loyal Customer
12877.0,20,2942.14,4,5,5,5,555,Champion
12878.0,2,854.99,236,2,2,3,223,Needs Attention
12879.0,3,573.22,45,4,3,2,432,Needs Attention
12880.0,2,640.13,382,2,2,3,223,Needs Attention
12881.0,1,298.0,276,2,1,2,212,Needs Attention
12882.0,2,1463.04,9,5,2,4,524,Promising
12883.0,4,703.47,25,4,3,3,433,Loyal Customer
12884.0,1,309.05,88,3,1,2,312,Needs Attention
12885.0,3,1175.22,63,3,3,3,333,Loyal Customer
12886.0,2,1378.4,68,3,2,4,324,Promising
12887.0,1,222.4,384,2,1,1,211,Needs Attention
12888.0,2,354.12,214,2,2,2,222,Needs Attention
12889.0,4,385.46000000000004,381,2,3,2,232,At Risk
12890.0,2,706.02,24,4,2,3,423,Promising
12891.0,11,840.5,186,3,5,3,353,Loyal Customer
12892.0,1,263.38,397,2,1,1,211,Needs Attention
12893.0,1,176.55,31,4,1,1,411,New Customer
12894.0,1,157.35,575,1,1,1,111,Lost
12895.0,2,372.8,42,4,2,2,422,Promising
12897.0,4,514.25,205,2,3,2,232,At Risk
12898.0,2,296.21000000000004,464,1,2,2,122,Needs Attention
12899.0,1,366.4,414,1,1,2,112,Needs Attention
12900.0,1,340.33,422,1,1,2,112,Needs Attention
12901.0,28,17654.54,9,5,5,5,555,Champion
12902.0,1,138.68,265,2,1,1,211,Needs Attention
12903.0,1,833.53,429,1,1,3,113,Needs Attention
12904.0,2,496.06,18,5,2,2,522,Promising
12905.0,2,1018.42,577,1,2,3,123,Needs Attention
12906.0,5,2919.81,12,5,4,5,545,Champion
12907.0,2,508.91,396,2,2,2,222,Needs Attention
12908.0,5,1776.0,176,3,4,4,344,Loyal Customer
12909.0,8,3103.19,40,4,4,5,445,Champion
12910.0,13,5796.52,23,4,5,5,455,Champion
12911.0,1,1651.72,552,1,1,4,114,Needs Attention
12912.0,5,1662.3,3,5,4,4,544,Champion
12913.0,13,6283.24,5,5,5,5,555,Champion
12914.0,1,223.98,401,2,1,1,211,Needs Attention
12915.0,4,975.1,149,3,3,3,333,Loyal Customer
12916.0,7,4479.73,139,3,4,5,345,Loyal Customer
12917.0,6,4359.2,128,3,4,5,345,Loyal Customer
12918.0,1,10953.5,626,1,1,5,115,Needs Attention
12919.0,6,1335.19,8,5,4,4,544,Champion
12920.0,4,486.64,17,5,3,2,532,Needs Attention
12921.0,74,35233.24,9,5,5,5,555,Champion
12922.0,1,405.38,161,3,1,2,312,Needs Attention
12923.0,3,770.42,64,3,3,3,333,Loyal Customer
12924.0,12,2469.4,88,3,5,4,354,Loyal Customer
12925.0,3,729.3299999999999,5,5,3,3,533,Loyal Customer
12926.0,4,1523.97,411,1,3,4,134,Loyal Customer
12927.0,1,197.31,395,2,1,1,211,Needs Attention
12928.0,12,4304.89,35,4,5,5,455,Champion
12929.0,1,117.85,312,2,1,1,211,Needs Attention
12930.0,2,415.8,78,3,2,2,322,Promising
12931.0,57,92347.34,22,4,5,5,455,Champion
12932.0,8,1698.56,539,1,4,4,144,Loyal Customer
12933.0,8,1636.6299999999999,24,4,4,4,444,Champion
12934.0,1,181.65,737,1,1,1,111,Lost
12935.0,15,4243.86,2,5,5,5,555,Champion
12936.0,4,1063.9,17,5,3,3,533,Loyal Customer
12937.0,9,3097.61,15,5,5,5,555,Champion
12938.0,1,114.14,26,4,1,1,411,New Customer
12939.0,20,25264.8,64,3,5,5,355,Loyal Customer
12940.0,2,899.69,55,4,2,3,423,Promising
12941.0,1,377.49,724,1,1,2,112,Needs Attention
12942.0,3,675.6,131,3,3,3,333,Loyal Customer
12943.0,2,496.5,558,1,2,2,122,Needs Attention
12944.0,2,604.51,36,4,2,2,422,Promising
12945.0,2,900.11,288,2,2,3,223,Needs Attention
12946.0,1,324.45,437,1,1,2,112,Needs Attention
12947.0,6,1603.99,144,3,4,4,344,Loyal Customer
12948.0,9,2317.43,16,5,5,4,554,Champion
12949.0,22,15526.7,31,4,5,5,455,Champion
12950.0,3,1843.0,2,5,3,4,534,Loyal Customer
12951.0,15,3213.7200000000003,9,5,5,5,555,Champion
12952.0,4,1387.79,6,5,3,4,534,Loyal Customer
12953.0,2,828.8100000000001,10,5,2,3,523,Promising
12954.0,1,162.45,639,1,1,1,111,Lost
12955.0,11,4757.16,1,5,5,5,555,Champion
12956.0,4,521.89,306,2,3,2,232,At Risk
12957.0,13,8706.97,10,5,5,5,555,Champion
12958.0,2,467.34,400,2,2,2,222,Needs Attention
12959.0,1,150.95,484,1,1,1,111,Lost
12960.0,4,1322.07,414,1,3,4,134,Loyal Customer
12961.0,1,211.99,379,2,1,1,211,Needs Attention
12962.0,2,266.39,7,5,2,1,521,Promising
12963.0,12,3235.79,8,5,5,5,555,Champion
12964.0,1,132.24,437,1,1,1,111,Lost
12965.0,1,769.8100000000001,89,3,1,3,313,Needs Attention
12966.0,1,160.18,10,5,1,1,511,New Customer
12967.0,3,2938.52,358,2,3,5,235,Loyal Customer
12968.0,1,135.95,112,3,1,1,311,Needs Attention
12969.0,1,122.45,603,1,1,1,111,Lost
12970.0,10,1453.6,7,5,5,4,554,Champion
12971.0,116,15704.6,4,5,5,5,555,Champion
12972.0,4,1161.2,414,1,3,3,133,Loyal Customer
12973.0,1,385.55,414,1,1,2,112,Needs Attention
12974.0,2,408.95,198,2,2,2,222,Needs Attention
12975.0,6,2100.09,437,1,4,4,144,Loyal Customer
12976.0,8,3156.38,212,2,4,5,245,Loyal Customer
12977.0,4,513.88,156,3,3,2,332,Needs Attention
12978.0,5,2502.82,385,2,4,4,244,Loyal Customer
12979.0,1,517.7,729,1,1,2,112,Needs Attention
12980.0,21,16245.78,158,3,5,5,355,Loyal Customer
12981.0,2,372.21999999999997,30,4,2,2,422,Promising
12982.0,8,2744.81,243,2,4,4,244,Loyal Customer
12983.0,1,490.08000000000004,598,1,1,2,112,Needs Attention
12984.0,1,97.5,19,5,1,1,511,New Customer
12985.0,2,1239.38,1,5,2,4,524,Promising
12986.0,10,2729.84,429,1,5,4,154,Loyal Customer
12987.0,5,1312.21,74,3,4,4,344,Loyal Customer
12988.0,1,505.82,292,2,1,2,212,Needs Attention
12989.0,33,13551.75,3,5,5,5,555,Champion
12990.0,7,955.5,31,4,4,3,443,Loyal Customer
12991.0,3,764.82,23,4,3,3,433,Loyal Customer
12992.0,1,93.35000000000001,725,1,1,1,111,Lost
12993.0,8,1259.6299999999999,23,4,4,4,444,Champion
12994.0,3,974.4200000000001,4,5,3,3,533,Loyal Customer
12995.0,1,211.32,85,3,1,1,311,Needs Attention
12996.0,1,355.5,376,2,1,2,212,Needs Attention
12997.0,8,2110.91,22,4,4,4,444,Champion
12998.0,3,920.08,493,1,3,3,133,Loyal Customer
12999.0,3,455.88,196,2,3,2,232,At Risk
13000.0,4,1032.5,107,3,3,3,333,Loyal Customer
13001.0,33,24042.65,4,5,5,5,555,Champion
13002.0,3,414.13,318,2,3,2,232,At Risk
13003.0,3,149.05,106,3,3,1,331,Needs Attention
13004.0,36,11650.85,12,5,5,5,555,Champion
13005.0,4,999.68,174,3,3,3,333,Loyal Customer
13006.0,1,81.57,56,4,1,1,411,New Customer
13007.0,1,175.25,580,1,1,1,111,Lost
13008.0,3,612.13,323,2,3,3,233,Loyal Customer
13009.0,1,234.0,673,1,1,1,111,Lost
13010.0,2,330.12,374,2,2,2,222,Needs Attention
13011.0,1,50.550000000000004,372,2,1,1,211,Needs Attention
13012.0,11,2957.83,9,5,5,5,555,Champion
13013.0,29,11097.43,1,5,5,5,555,Champion
13014.0,11,5381.08,11,5,5,5,555,Champion
13015.0,11,6579.78,53,4,5,5,455,Champion
13016.0,3,789.89,73,3,3,3,333,Loyal Customer
13017.0,1,204.0,7,5,1,1,511,New Customer
13018.0,35,9763.16,16,5,5,5,555,Champion
13019.0,6,1229.95,379,2,4,4,244,Loyal Customer
13020.0,2,618.96,563,1,2,3,123,Needs Attention
13021.0,17,4887.24,4,5,5,5,555,Champion
13022.0,1,65.3,430,1,1,1,111,Lost
13023.0,3,1449.03,64,3,3,4,334,Loyal Customer
13024.0,2,555.87,471,1,2,2,122,Needs Attention
13025.0,1,323.39,732,1,1,2,112,Needs Attention
13026.0,9,1733.08,1,5,5,4,554,Champion
13027.0,19,17239.2,114,3,5,5,355,Loyal Customer
13028.0,2,661.3199999999999,23,4,2,3,423,Promising
13029.0,5,1927.3,31,4,4,4,444,Champion
13030.0,2,752.4399999999999,11,5,2,3,523,Promising
13031.0,5,3292.84,407,2,4,5,245,Loyal Customer
13032.0,9,2815.96,52,4,5,4,454,Champion
13033.0,2,220.55,357,2,2,1,221,Needs Attention
13034.0,3,756.82,55,4,3,3,433,Loyal Customer
13035.0,3,1364.2,74,3,3,4,334,Loyal Customer
13036.0,1,307.1,685,1,1,2,112,Needs Attention
13037.0,12,3914.9500000000003,138,3,5,5,355,Loyal Customer
13038.0,3,908.46,80,3,3,3,333,Loyal Customer
13039.0,4,1010.73,584,1,3,3,133,Loyal Customer
13040.0,2,676.99,9,5,2,3,523,Promising
13041.0,4,799.13,451,1,3,3,133,Loyal Customer
13042.0,3,1488.59,598,1,3,4,134,Loyal Customer
13043.0,1,516.42,273,2,1,2,212,Needs Attention
13044.0,11,4848.05,291,2,5,5,255,Loyal Customer
13045.0,3,808.92,99,3,3,3,333,Loyal Customer
13046.0,3,949.25,31,4,3,3,433,Loyal Customer
13047.0,24,8428.53,32,4,5,5,455,Champion
13048.0,9,4049.13,14,5,5,5,555,Champion
13049.0,4,1408.24,64,3,3,4,334,Loyal Customer
13050.0,35,11986.52,15,5,5,5,555,Champion
13051.0,2,155.8,579,1,2,1,121,Needs Attention
13052.0,7,3119.33,212,2,4,5,245,Loyal Customer
13053.0,1,127.65,622,1,1,1,111,Lost
13055.0,4,2321.11,78,3,3,4,334,Loyal Customer
13056.0,1,209.48,551,1,1,1,111,Lost
13057.0,3,709.59,530,1,3,3,133,Loyal Customer
13058.0,3,271.40000000000003,25,4,3,1,431,Needs Attention
13059.0,10,2291.77,250,2,5,4,254,Loyal Customer
13060.0,1,307.53,254,2,1,2,212,Needs Attention
13061.0,1,248.61,72,3,1,1,311,Needs Attention
13062.0,1,346.98,191,2,1,2,212,Needs Attention
13063.0,1,188.4,481,1,1,1,111,Lost
13064.0,6,1666.8400000000001,13,5,4,4,544,Champion
13065.0,5,1055.05,373,2,4,3,243,Loyal Customer
13066.0,2,470.8,24,4,2,2,422,Promising
13067.0,3,508.51,82,3,3,2,332,Needs Attention
13068.0,2,344.0,10,5,2,2,522,Promising
13069.0,38,9284.45,1,5,5,5,555,Champion
13070.0,4,751.7,192,2,3,3,233,Loyal Customer
13071.0,1,129.22,612,1,1,1,111,Lost
13072.0,1,177.15,267,2,1,1,211,Needs Attention
13073.0,2,418.08,411,1,2,2,122,Needs Attention
13074.0,4,1378.74,511,1,3,4,134,Loyal Customer
13075.0,1,919.61,130,3,1,3,313,Needs Attention
13076.0,1,135.4,458,1,1,1,111,Lost
13077.0,11,2740.65,1,5,5,4,554,Champion
13078.0,57,29018.06,3,5,5,5,555,Champion
13079.0,6,419.18,4,5,4,2,542,Needs Attention
13080.0,4,280.73,179,3,3,1,331,Needs Attention
13081.0,28,56838.37,12,5,5,5,555,Champion
13082.0,21,7335.75,126,3,5,5,355,Loyal Customer
13083.0,3,395.43,4,5,3,2,532,Needs Attention
13084.0,1,122.39999999999999,492,1,1,1,111,Lost
13085.0,8,2433.28,158,3,4,4,344,Loyal Customer
13086.0,1,439.33000000000004,383,2,1,2,212,Needs Attention
13087.0,1,313.64,726,1,1,2,112,Needs Attention
13088.0,1,236.11,417,1,1,1,111,Lost
13089.0,203,113416.91,3,5,5,5,555,Champion
13090.0,24,13091.74,9,5,5,5,555,Champion
13091.0,3,2321.82,28,4,3,4,434,Loyal Customer
13092.0,12,2140.28,71,3,5,4,354,Loyal Customer
13093.0,55,54144.25,276,2,5,5,255,Loyal Customer
13094.0,13,2209.44,21,4,5,4,454,Champion
13095.0,1,74.39999999999999,71,3,1,1,311,Needs Attention
13096.0,1,419.70000000000005,394,2,1,2,212,Needs Attention
13097.0,28,13324.1,33,4,5,5,455,Champion
13098.0,28,28882.44,1,5,5,5,555,Champion
13099.0,1,207.35999999999999,99,3,1,1,311,Needs Attention
13101.0,4,695.4,234,2,3,3,233,Loyal Customer
13102.0,37,11380.1,1,5,5,5,555,Champion
13103.0,3,709.64,40,4,3,3,433,Loyal Customer
13104.0,9,1709.1,3,5,5,4,554,Champion
13105.0,1,72.0,436,1,1,1,111,Lost
13106.0,2,603.46,133,3,2,2,322,Promising
13107.0,9,5253.07,44,4,5,5,455,Champion
13108.0,2,748.46,373,2,2,3,223,Needs Attention
13109.0,3,1134.03,60,3,3,3,333,Loyal Customer
13110.0,12,2957.4700000000003,31,4,5,5,455,Champion
13111.0,1,321.88000000000005,719,1,1,2,112,Needs Attention
13112.0,1,20.6,541,1,1,1,111,Lost
13113.0,37,18230.07,1,5,5,5,555,Champion
13114.0,1,234.38,731,1,1,1,111,Lost
13115.0,10,5494.7,12,5,5,5,555,Champion
13116.0,1,501.14,138,3,1,2,312,Needs Attention
13117.0,18,2255.66,22,4,5,4,454,Champion
13118.0,9,2415.41,20,4,5,4,454,Champion
13119.0,1,134.9,669,1,1,1,111,Lost
13120.0,1,30.599999999999998,239,2,1,1,211,Needs Attention
13121.0,1,283.73,269,2,1,1,211,Needs Attention
13122.0,2,922.39,94,3,2,3,323,Promising
13123.0,2,506.75,473,1,2,2,122,Needs Attention
13124.0,4,4641.66,90,3,3,5,335,Loyal Customer
13125.0,1,148.62,524,1,1,1,111,Lost
13126.0,13,3774.81,5,5,5,5,555,Champion
13127.0,1,259.17,78,3,1,1,311,Needs Attention
13128.0,1,263.5,631,1,1,1,111,Lost
13129.0,2,233.25,452,1,2,1,121,Needs Attention
13130.0,1,64.0,94,3,1,1,311,Needs Attention
13131.0,7,3313.77,23,4,4,5,445,Champion
13132.0,1,77.3,262,2,1,1,211,Needs Attention
13133.0,3,200.45000000000002,274,2,3,1,231,At Risk
13134.0,6,2475.23,86,3,4,4,344,Loyal Customer
13135.0,2,3371.45,197,2,2,5,225,Needs Attention
13136.0,13,6274.56,56,4,5,5,455,Champion
13137.0,16,7586.94,11,5,5,5,555,Champion
13138.0,7,1274.01,22,4,4,4,444,Champion
13139.0,8,8202.98,16,5,4,5,545,Champion
13140.0,5,1054.92,108,3,4,3,343,Loyal Customer
13141.0,17,7656.08,85,3,5,5,355,Loyal Customer
13142.0,1,307.09,19,5,1,2,512,New Customer
13143.0,1,405.1,585,1,1,2,112,Needs Attention
13144.0,2,135.35,333,2,2,1,221,Needs Attention
13145.0,7,1128.52,40,4,4,3,443,Loyal Customer
13146.0,1,228.91,26,4,1,1,411,New Customer
13147.0,4,712.8000000000001,10,5,3,3,533,Loyal Customer
13148.0,26,8497.82,29,4,5,5,455,Champion
13149.0,4,1676.06,14,5,3,4,534,Loyal Customer
13150.0,3,449.96999999999997,484,1,3,2,132,At Risk
13151.0,3,2465.21,296,2,3,4,234,Loyal Customer
13152.0,7,2146.38,417,1,4,4,144,Loyal Customer
13153.0,1,486.22,6,5,1,2,512,New Customer
13154.0,3,1624.84,399,2,3,4,234,Loyal Customer
13155.0,6,1370.48,33,4,4,4,444,Champion
13156.0,3,1586.54,385,2,3,4,234,Loyal Customer
13157.0,9,5687.36,49,4,5,5,455,Champion
13158.0,5,1508.18,95,3,4,4,344,Loyal Customer
13159.0,4,1429.35,9,5,3,4,534,Loyal Customer
13160.0,1,91.8,22,4,1,1,411,New Customer
13161.0,2,472.13,313,2,2,2,222,Needs Attention
13162.0,16,9275.49,122,3,5,5,355,Loyal Customer
13163.0,1,17.65,610,1,1,1,111,Lost
13164.0,2,372.2,569,1,2,2,122,Needs Attention
13165.0,3,1451.16,46,4,3,4,434,Loyal Customer
13166.0,2,875.93,283,2,2,3,223,Needs Attention
13167.0,5,1125.15,19,5,4,3,543,Loyal Customer
13168.0,5,1840.73,36,4,4,4,444,Champion
13169.0,3,840.08,64,3,3,3,333,Loyal Customer
13170.0,1,108.81,27,4,1,1,411,New Customer
13171.0,3,468.41,22,4,3,2,432,Needs Attention
13172.0,1,69.6,400,2,1,1,211,Needs Attention
13173.0,11,2399.82,4,5,5,4,554,Champion
13174.0,12,7995.36,16,5,5,5,555,Champion
13175.0,2,831.45,582,1,2,3,123,Needs Attention
13176.0,1,481.49,46,4,1,2,412,New Customer
13177.0,2,512.2,65,3,2,2,322,Promising
13178.0,21,14059.19,26,4,5,5,455,Champion
13179.0,1,572.3100000000001,619,1,1,2,112,Needs Attention
13180.0,1,86.10000000000001,607,1,1,1,111,Lost
13181.0,1,359.69,381,2,1,2,212,Needs Attention
13182.0,1,121.18,45,4,1,1,411,New Customer
13183.0,15,7036.18,8,5,5,5,555,Champion
13184.0,10,1668.95,15,5,5,4,554,Champion
13185.0,1,71.4,268,2,1,1,211,Needs Attention
13186.0,3,1575.89,40,4,3,4,434,Loyal Customer
13187.0,4,341.36,337,2,3,2,232,At Risk
13188.0,1,114.60000000000001,11,5,1,1,511,New Customer
13189.0,2,260.68,19,5,2,1,521,Promising
13190.0,3,570.66,544,1,3,2,132,At Risk
13191.0,1,164.69,658,1,1,1,111,Lost
13192.0,6,2558.58,95,3,4,4,344,Loyal Customer
13193.0,1,112.08,61,3,1,1,311,Needs Attention
13194.0,2,472.78,136,3,2,2,322,Promising
13195.0,1,136.73,414,1,1,1,111,Lost
13196.0,7,3068.84,11,5,4,5,545,Champion
13197.0,1,373.01000000000005,610,1,1,2,112,Needs Attention
13198.0,8,4974.2300000000005,10,5,4,5,545,Champion
13199.0,67,15964.210000000001,4,5,5,5,555,Champion
13200.0,4,870.09,19,5,3,3,533,Loyal Customer
13201.0,4,1233.06,502,1,3,4,134,Loyal Customer
13202.0,7,1580.3,394,2,4,4,244,Loyal Customer
13203.0,10,2648.25,10,5,5,4,554,Champion
13204.0,1,966.6600000000001,731,1,1,3,113,Needs Attention
13205.0,1,2803.2,443,1,1,4,114,Needs Attention
13206.0,13,8308.19,400,2,5,5,255,Loyal Customer
13207.0,4,535.86,15,5,3,2,532,Needs Attention
13208.0,9,1976.3,59,4,5,4,454,Champion
13209.0,13,8509.51,30,4,5,5,455,Champion
13210.0,1,353.48,94,3,1,2,312,Needs Attention
13211.0,10,2618.77,10,5,5,4,554,Champion
13212.0,3,786.83,20,4,3,3,433,Loyal Customer
13213.0,11,3851.52,57,4,5,5,455,Champion
13214.0,7,3264.23,418,1,4,5,145,Loyal Customer
13215.0,1,81.6,402,2,1,1,211,Needs Attention
13216.0,1,333.74,268,2,1,2,212,Needs Attention
13217.0,4,666.48,122,3,3,3,333,Loyal Customer
13218.0,1,62.63999999999999,127,3,1,1,311,Needs Attention
13219.0,1,76.23,618,1,1,1,111,Lost
13220.0,5,1336.0900000000001,78,3,4,4,344,Loyal Customer
13221.0,2,847.41,240,2,2,3,223,Needs Attention
13222.0,1,88.5,577,1,1,1,111,Lost
13223.0,6,969.1200000000001,200,2,4,3,243,Loyal Customer
13224.0,2,2155.95,60,3,2,4,324,Promising
13225.0,16,16260.07,3,5,5,5,555,Champion
13226.0,2,312.46,273,2,2,2,222,Needs Attention
13227.0,1,257.7,202,2,1,1,211,Needs Attention
13228.0,1,358.0,81,3,1,2,312,Needs Attention
13229.0,1,160.95,226,2,1,1,211,Needs Attention
13230.0,30,6120.01,4,5,5,5,555,Champion
13232.0,7,1328.35,13,5,4,4,544,Champion
13233.0,4,1176.46,74,3,3,3,333,Loyal Customer
13234.0,2,346.5,673,1,2,2,122,Needs Attention
13235.0,1,1031.07,212,2,1,3,213,Needs Attention
13236.0,2,744.85,25,4,2,3,423,Promising
13237.0,1,643.0,388,2,1,3,213,Needs Attention
13238.0,6,1006.63,17,5,4,3,543,Loyal Customer
13239.0,5,1594.69,262,2,4,4,244,Loyal Customer
13240.0,8,1475.79,96,3,4,4,344,Loyal Customer
13241.0,1,112.53,412,1,1,1,111,Lost
13242.0,7,699.4,112,3,4,3,343,Loyal Customer
13243.0,5,1220.38,203,2,4,3,243,Loyal Customer
13244.0,1,121.74000000000001,93,3,1,1,311,Needs Attention
13245.0,2,989.22,51,4,2,3,423,Promising
13246.0,11,3351.75,18,5,5,5,555,Champion
13247.0,4,501.12,18,5,3,2,532,Needs Attention
13248.0,2,465.68,125,3,2,2,322,Promising
13249.0,9,1608.93,92,3,5,4,354,Loyal Customer
13250.0,2,253.09,461,1,2,1,121,Needs Attention
13251.0,1,252.68,402,2,1,1,211,Needs Attention
13252.0,2,399.3,394,2,2,2,222,Needs Attention
13253.0,4,2951.11,157,3,3,5,335,Loyal Customer
13254.0,1,51.410000000000004,376,2,1,1,211,Needs Attention
13255.0,3,678.76,9,5,3,3,533,Loyal Customer
13257.0,1,149.75,436,1,1,1,111,Lost
13258.0,5,1009.43,12,5,4,3,543,Loyal Customer
13259.0,9,1402.54,62,3,5,4,354,Loyal Customer
13260.0,1,557.62,61,3,1,2,312,Needs Attention
13261.0,2,944.1,269,2,2,3,223,Needs Attention
13262.0,3,573.45,263,2,3,2,232,At Risk
13263.0,39,8676.2,1,5,5,5,555,Champion
13264.0,1,722.5600000000001,443,1,1,3,113,Needs Attention
13265.0,5,2092.66,53,4,4,4,444,Champion
13266.0,19,6135.04,11,5,5,5,555,Champion
13267.0,36,9429.81,3,5,5,5,555,Champion
13268.0,11,3174.75,18,5,5,5,555,Champion
13269.0,28,8537.32,1,5,5,5,555,Champion
13270.0,1,590.0,366,2,1,2,212,Needs Attention
13271.0,1,211.49,37,4,1,1,411,New Customer
13272.0,2,276.56,31,4,2,1,421,Promising
13273.0,1,138.98,113,3,1,1,311,Needs Attention
13274.0,1,360.85,409,2,1,2,212,Needs Attention
13275.0,2,238.86,384,2,2,1,221,Needs Attention
13276.0,5,1891.91,64,3,4,4,344,Loyal Customer
13277.0,7,523.3,16,5,4,2,542,Needs Attention
13278.0,4,1435.85,41,4,3,4,434,Loyal Customer
13279.0,1,137.75,78,3,1,1,311,Needs Attention
13280.0,7,2293.33,122,3,4,4,344,Loyal Customer
13281.0,1,350.85,439,1,1,2,112,Needs Attention
13282.0,4,1313.19,18,5,3,4,534,Loyal Customer
13283.0,4,373.36,60,3,3,2,332,Needs Attention
13284.0,1,201.19,331,2,1,1,211,Needs Attention
13285.0,6,3364.59,23,4,4,5,445,Champion
13286.0,1,734.91,600,1,1,3,113,Needs Attention
13287.0,3,781.59,603,1,3,3,133,Loyal Customer
13288.0,5,927.61,443,1,4,3,143,Loyal Customer
13289.0,1,307.95,724,1,1,2,112,Needs Attention
13290.0,1,208.63,438,1,1,1,111,Lost
13291.0,11,3270.79,156,3,5,5,355,Loyal Customer
13292.0,5,994.51,39,4,4,3,443,Loyal Customer
13293.0,6,1192.94,392,2,4,3,243,Loyal Customer
13294.0,3,1689.53,190,2,3,4,234,Loyal Customer
13295.0,4,1101.97,360,2,3,3,233,Loyal Customer
13296.0,6,792.51,137,3,4,3,343,Loyal Customer
13297.0,7,4368.62,8,5,4,5,545,Champion
13298.0,1,360.0,1,5,1,2,512,New Customer
13299.0,3,1218.7,268,2,3,3,233,Loyal Customer
13300.0,3,1285.51,169,3,3,4,334,Loyal Customer
13301.0,4,618.09,104,3,3,3,333,Loyal Customer
13302.0,2,159.2,155,3,2,1,321,Promising
13303.0,1,61.72,400,2,1,1,211,Needs Attention
13304.0,4,1217.99,351,2,3,3,233,Loyal Customer
13305.0,16,3616.41,4,5,5,5,555,Champion
13306.0,1,53.65,430,1,1,1,111,Lost
13307.0,3,273.34,120,3,3,1,331,Needs Attention
13308.0,4,1670.3700000000001,23,4,3,4,434,Loyal Customer
13309.0,6,1706.3700000000001,7,5,4,4,544,Champion
13310.0,5,1541.2,28,4,4,4,444,Champion
13311.0,2,598.57,4,5,2,2,522,Promising
13312.0,1,124.75,451,1,1,1,111,Lost
13313.0,12,3445.32,22,4,5,5,455,Champion
13314.0,3,775.94,2,5,3,3,533,Loyal Customer
13315.0,1,310.26,689,1,1,2,112,Needs Attention
13316.0,10,12940.82,37,4,5,5,455,Champion
13317.0,19,6486.091,66,3,5,5,355,Loyal Customer
13318.0,3,640.76,1,5,3,3,533,Loyal Customer
13319.0,58,21323.22,5,5,5,5,555,Champion
13320.0,6,2211.6,78,3,4,4,344,Loyal Customer
13321.0,2,567.36,72,3,2,2,322,Promising
13322.0,1,199.48000000000002,17,5,1,1,511,New Customer
13323.0,5,787.85,3,5,4,3,543,Loyal Customer
13324.0,18,10513.47,36,4,5,5,455,Champion
13325.0,1,675.3,82,3,1,3,313,Needs Attention
13326.0,1,281.76,432,1,1,1,111,Lost
13327.0,20,9134.48,39,4,5,5,455,Champion
13328.0,1,1308.48,316,2,1,4,214,Needs Attention
13329.0,8,4808.77,32,4,4,5,445,Champion
13330.0,6,2796.1,93,3,4,4,344,Loyal Customer
13331.0,1,262.4,402,2,1,1,211,Needs Attention
13332.0,1,350.9,14,5,1,2,512,New Customer
13333.0,3,1015.74,411,1,3,3,133,Loyal Customer
13334.0,5,6201.8,82,3,4,5,345,Loyal Customer
13336.0,1,795.12,77,3,1,3,313,Needs Attention
13337.0,1,1575.26,546,1,1,4,114,Needs Attention
13338.0,4,2445.62,158,3,3,4,334,Loyal Customer
13339.0,1,860.12,201,2,1,3,213,Needs Attention
13340.0,12,22100.56,45,4,5,5,455,Champion
13341.0,1,775.85,261,2,1,3,213,Needs Attention
13343.0,1,353.43,178,3,1,2,312,Needs Attention
